Id;Category;Manufacturer;Model;Prod. year;Gear box type;Leather interior;Fuel type;Engine volume;Drive wheels;Cylinders;Mileage;Doors;Airbags;Wheel;Color;Sales Fee;price
15332;Sedan;DODGE;Charger RT;2006;Automatic;Yes;LPG;5.7;Rear;8;225000 km;4;12;Left wheel;Black;-;18189
14739;Sedan;BMW;X1;2017;Automatic;Yes;Petrol;2.0 Turbo;4x4;12;31000 km;4;12;Left wheel;Black;1017;58018
19164;Sedan;TOYOTA;Prius;2013;Automatic;No;Hybrid;1.8;Front;4;150000 km;4;8;Left wheel;White;-;60
14218;Jeep;TOYOTA;4Runner;2018;Automatic;Yes;Petrol;4;Front;6;0 km;4;12;Left wheel;Black;2070;314
4038;Minivan;HONDA;Elysion;2005;Automatic;No;Petrol;3;Front;8;175000 km;4;2;Right-hand drive;White;-;14583
12413;Sedan;TOYOTA;Aqua;2013;Variator;No;Hybrid;1.5;Front;4;200000 km;4;0;Right-hand drive;White;-;12544
17501;Sedan;BMW;318;2000;Manual;Yes;Petrol;2;Rear;4;0 km;4;4;Left wheel;Grey;-;7840
7709;Hatchback;HYUNDAI;I30;2008;Automatic;Yes;Petrol;1.6;Front;4;62337 km;4;4;Left wheel;Black;893;9314
8593;Hatchback;TOYOTA;Prius;2015;Automatic;No;Petrol;1.5;Front;4;125000 km;4;7;Left wheel;White;-;21012
14830;Sedan;CHEVROLET;Malibu;2014;Automatic;Yes;Diesel;2;Front;4;43158 km;4;4;Left wheel;Black;636;14113
1239;Sedan;TOYOTA;Corolla;2017;Automatic;Yes;Petrol;1.8;Front;4;22989 km;4;12;Left wheel;Silver;924;4861
15359;Jeep;PORSCHE;Cayenne;2006;Tiptronic;Yes;Petrol;4.5 Turbo;4x4;8;150000 km;4;12;Left wheel;Grey;-;18817
7671;Hatchback;FIAT;500 sport;2011;Automatic;Yes;Petrol;1.4;Front;4;180800 km;2;6;Left wheel;Red;-;13956
15791;Sedan;HYUNDAI;Sonata;2010;Tiptronic;No;Petrol;2.4;Front;4;127000 km;4;0;Left wheel;White;-;15367
17483;Sedan;TOYOTA;Camry;2014;Tiptronic;No;Hybrid;2.5;Front;4;152000 km;4;12;Left wheel;Black;394;14113
9228;Sedan;CADILLAC;ATS;2016;Automatic;Yes;Petrol;2.5;Rear;4;81461 km;4;12;Left wheel;Blue;1091;5018
420;Jeep;LEXUS;GX 460;2016;Automatic;Yes;Petrol;4.6;4x4;8;155976 km;4;0;Left wheel;White;1935;81539
18995;Jeep;TOYOTA;RAV 4;2014;Automatic;Yes;Petrol;2.5;4x4;4;148326 km;4;0;Left wheel;Grey;777;28225
10392;Coupe;MERCEDES-BENZ;C 230;2002;Tiptronic;Yes;Petrol;2.3 Turbo;Rear;4;208000 km;2;8;Left wheel;Silver;-;8467
7247;Jeep;LEXUS;GX 460;2012;Automatic;Yes;Petrol;4.6;4x4;8;255406 km;4;0;Left wheel;Black;1363;54568
18866;Minivan;HYUNDAI;H1;2010;Automatic;Yes;Diesel;2.5;Front;4;45780 km;4;4;Left wheel;Black;1024;26196
13579;Jeep;FORD;Escape;2011;Automatic;Yes;Hybrid;2.5;4x4;4;168966 km;4;0;Left wheel;White;862;3607
1653;Sedan;LEXUS;GX 470;2011;Automatic;Yes;Petrol;4.6;4x4;8;202048 km;4;0;Left wheel;White;1514;392
15091;Sedan;HONDA;Civic;2017;Automatic;Yes;Petrol;2;Front;4;5000 km;4;4;Left wheel;White;1017;51191
13085;Sedan;KIA;Optima;2016;Tiptronic;No;Petrol;2.4;Front;4;48000 km;4;12;Left wheel;Grey;1051;20698
7065;Sedan;TOYOTA;Camry;2013;Automatic;Yes;Hybrid;2.5;Front;4;232032 km;4;12;Left wheel;Silver;779;392
3488;Sedan;MERCEDES-BENZ;E 350;2011;Automatic;Yes;Diesel;3.5;4x4;6;119379 km;4;12;Left wheel;Silver;1172;16621
7061;Sedan;MERCEDES-BENZ;C 250 1.8 ∑…¢∑…£∑…Ü∑…Î∑…˘;2013;Tiptronic;Yes;Petrol;1.8 Turbo;Rear;4;185000 km;4;10;Left wheel;White;-;31361
9366;Jeep;CHEVROLET;Traverse;2014;Automatic;Yes;Petrol;3.6;Front;6;151358 km;4;12;Left wheel;Red;1080;627
11492;Hatchback;MITSUBISHI;Mirage;2012;Automatic;No;Petrol;1;Front;3;111111 km;4;4;Right-hand drive;Golden;875;7213
6544;Jeep;HYUNDAI;Santa FE;2016;Automatic;Yes;Diesel;2;Front;4;122409 km;4;4;Left wheel;Blue;891;42717
8516;Coupe;MINI;Cooper;2006;Tiptronic;No;Petrol;1.6;Front;4;14900 km;2;4;Right-hand drive;Yellow;-;7683
14876;Jeep;LEXUS;GX 460;2012;Automatic;Yes;Petrol;4.6;4x4;8;255406 km;4;0;Left wheel;Black;1363;54568
10963;Sedan;HYUNDAI;Elantra;2011;Automatic;Yes;Petrol;1.6;Front;4;35951 km;4;4;Left wheel;Blue;583;20005
7931;Sedan;CHEVROLET;Cruze;2016;Automatic;No;Petrol;1.4 Turbo;Front;4;100800 km;4;12;Left wheel;White;650;18189
16162;Sedan;MERCEDES-BENZ;E 350;2010;Automatic;Yes;Diesel;3.5;4x4;6;189530 km;4;12;Left wheel;Black;1399;12388
17167;Coupe;MERCEDES-BENZ;CLS 55 AMG;2013;Tiptronic;Yes;Petrol;4.7 Turbo;Front;8;136000 km;4;16;Left wheel;Black;-;61154
7412;Jeep;HYUNDAI;Tucson;2010;Automatic;Yes;Diesel;2;Front;4;164578 km;4;4;Left wheel;Grey;836;24123
6360;Sedan;MERCEDES-BENZ;E 350;2012;Automatic;Yes;Diesel;3.5;4x4;6;318285 km;4;12;Left wheel;Black;1058;627
3652;Sedan;HYUNDAI;Sonata;2015;Automatic;Yes;LPG;2;Front;4;486563 km;4;4;Left wheel;Orange;765;9722
8066;Sedan;VOLKSWAGEN;Golf 4;1997;Manual;No;CNG;1.6;Front;4;0 km;4;2;Left wheel;Silver;-;3763
13819;Sedan;TOYOTA;Corolla;2015;Tiptronic;Yes;Petrol;1.8;Front;4;79000 km;4;8;Left wheel;Blue;-;27598
10609;Sedan;SUBARU;XV;2014;Automatic;Yes;Hybrid;2;4x4;4;270472 km;4;0;Left wheel;White;333;15681
11858;Sedan;MERCEDES-BENZ;E 350;2006;Tiptronic;Yes;Petrol;3.5;4x4;6;241000 km;4;12;Left wheel;Black;-;17249
14657;Sedan;HYUNDAI;Sonata;2016;Automatic;Yes;LPG;2;Front;4;286095 km;4;4;Left wheel;Silver;891;15681
44;Jeep;PORSCHE;Cayenne;2010;Automatic;Yes;Petrol;3.6;4x4;6;160259 km;4;12;Left wheel;Silver;1436;549
11272;Jeep;HYUNDAI;Santa FE;2013;Automatic;Yes;Diesel;2;Front;4;120456 km;4;4;Left wheel;Grey;640;41193
2346;Sedan;MERCEDES-BENZ;E 500;2004;Tiptronic;Yes;LPG;5;Rear;8;175000 km;4;8;Left wheel;Black;-;17876
4375;Jeep;LEXUS;GX 460;2010;Automatic;Yes;Petrol;4.6;4x4;8;260771 km;4;0;Left wheel;Black;1811;46728
9164;Sedan;VOLKSWAGEN;Jetta SE;2014;Tiptronic;Yes;Petrol;1.8;Front;4;70000 km;4;12;Left wheel;Black;-;20385
149;Goods wagon;SUBARU;Legacy;2005;Tiptronic;No;Petrol;2.0 Turbo;4x4;6;180000 km;4;6;Right-hand drive;Blue;-;3136
3087;Hatchback;FORD;Fiesta;2014;Automatic;No;Petrol;1.6;Front;4;84800 km;4;8;Left wheel;Black;528;10663
7345;Hatchback;TOYOTA;Prius;2009;Automatic;Yes;Hybrid;1.5;Front;4;173213 km;4;12;Left wheel;White;746;6586
3151;Sedan;MERCEDES-BENZ;200;1998;Manual;No;Petrol;1.8;Rear;4;0 km;4;2;Left wheel;Black;-;10976
13199;Jeep;TOYOTA;4Runner;2015;Automatic;Yes;Petrol;4;Front;6;67355 km;4;12;Left wheel;Orange;1442;22580
4004;Sedan;INFINITI;G20;2000;Automatic;Yes;Petrol;2;Front;4;444800 km;4;2;Left wheel;White;-;4600
6876;Sedan;CHEVROLET;Cruze;2012;Manual;No;Petrol;1.8;Front;4;216000 km;4;6;Left wheel;Silver;586;12544
576;Coupe;BMW;325;2004;Tiptronic;Yes;Petrol;2.5;Rear;6;346080 km;2;6;Left wheel;Black;-;9408
18795;Minivan;TOYOTA;ISIS;2007;Automatic;Yes;Petrol;2;Front;4;1000 km;>5;12;Right-hand drive;White;-;10976
1979;Jeep;KIA;Sportage;2007;Automatic;Yes;Diesel;2;Front;4;58497 km;4;4;Left wheel;Silver;1282;4701
1358;Jeep;TOYOTA;CHR;2017;Tiptronic;No;Petrol;2;Front;8;56000 km;4;0;Left wheel;Blue;-;44533
16812;Sedan;CHEVROLET;Malibu;2015;Automatic;Yes;LPG;2;Front;4;56128 km;4;4;Left wheel;White;765;13150
17794;Sedan;HYUNDAI;Elantra;2012;Automatic;Yes;Petrol;1.6;Front;4;107179 km;4;4;Left wheel;White;531;20005
14161;Hatchback;FORD;Focus;2016;Tiptronic;Yes;Petrol;2;Front;4;74000 km;4;12;Left wheel;Black;891;18817
8579;Jeep;SSANGYONG;Korando;2012;Automatic;Yes;Diesel;2;Front;4;140411 km;4;4;Left wheel;Grey;642;22649
1845;Sedan;KIA;Picanto;2016;Automatic;Yes;Petrol;1;Front;4;41370 km;4;4;Left wheel;Black;488;18189
16398;Sedan;FORD;Fusion HYBRID;2015;Variator;Yes;Hybrid;2;Front;4;81000 km;4;4;Left wheel;Grey;382;26971
11458;Jeep;DODGE;RAM 1500;2000;Automatic;No;Petrol;5.9;4x4;8;60800 km;4;0;Left wheel;Blue;-;28225
13456;Jeep;HYUNDAI;Tucson;2016;Automatic;Yes;Diesel;2;Front;4;61785 km;4;4;Left wheel;Grey;891;44878
5282;Sedan;FORD;Fusion;2016;Automatic;No;Petrol;2.5;Front;4;70500 km;4;8;Left wheel;Black;-;28225
15854;Jeep;TOYOTA;Highlander;2014;Automatic;Yes;Petrol;3.5;4x4;6;95000 km;4;12;Left wheel;Brown;1053;30420
8775;Jeep;TOYOTA;Camry;2013;Automatic;Yes;Hybrid;2.5;Front;4;493571 km;4;12;Left wheel;Black;779;392
6931;Sedan;HYUNDAI;Elantra;2012;Automatic;Yes;Petrol;1.6;Front;4;130658 km;4;4;Left wheel;White;531;11917
11857;Jeep;NISSAN;Juke;2015;Tiptronic;No;Petrol;1.6 Turbo;Front;4;77000 km;4;4;Left wheel;Black;-;22580
3398;Sedan;BMW;740;2011;Tiptronic;Yes;Petrol;3;Rear;6;123803 km;4;8;Left wheel;White;1018;29793
15076;Sedan;MERCEDES-BENZ;C 230;2000;Manual;No;CNG;2.3;Rear;4;200000 km;4;12;Left wheel;Black;-;8781
18440;Jeep;TOYOTA;Highlander;2012;Automatic;Yes;Petrol;3.5;4x4;6;140966 km;4;12;Left wheel;Black;1058;23521
13736;Jeep;BMW;X5;2011;Automatic;Yes;Petrol;3;4x4;6;170043 km;4;12;Left wheel;Grey;1018;11133
9876;Sedan;TOYOTA;Highlander;2010;Automatic;Yes;Hybrid;3.3;4x4;6;345405 km;4;12;Left wheel;Silver;1324;5645
2732;Jeep;JEEP;Grand Cherokee Saiubileo;1999;Automatic;Yes;Petrol;5.9;4x4;8;20000 km;4;12;Left wheel;Black;-;8467
14354;Jeep;CHEVROLET;Trax;2015;Automatic;No;Petrol;1.4 Turbo;4x4;4;90000 km;4;0;Left wheel;White;562;13015
1147;Jeep;MITSUBISHI;Pajero;1992;Manual;No;Petrol;3;4x4;6;123000 km;2;0;Left wheel;Silver;-;7840
11240;Universal;TOYOTA;Corolla;2019;Tiptronic;No;Hybrid;1.5;Front;4;22000 km;4;0;Right-hand drive;White;2265;15000
1857;Sedan;TOYOTA;Camry;2014;Automatic;Yes;Hybrid;2.5;Front;4;128739 km;4;12;Left wheel;Green;394;2274
9872;Sedan;TOYOTA;Prius;2011;Automatic;Yes;Hybrid;1.8;Front;4;63500 km;4;0;Left wheel;Silver;645;15681
13052;Hatchback;TOYOTA;Aqua;2012;Automatic;No;Hybrid;1.5;Front;8;143000 km;4;6;Right-hand drive;Red;-;15210
18352;Hatchback;TOYOTA;Aqua;2012;Automatic;Yes;Petrol;1.5;Front;4;85000 km;4;4;Left wheel;White;503;13488
15362;Sedan;MERCEDES-BENZ;C 240;2001;Tiptronic;Yes;Petrol;2.4;Rear;6;400000 km;4;6;Left wheel;Carnelian red;-;8781
17092;Sedan;TOYOTA;Prius;2007;Automatic;No;Hybrid;1.5;Front;4;297600 km;4;8;Left wheel;Grey;-;10976
14053;Sedan;CHEVROLET;Cruze;2012;Tiptronic;No;Petrol;1.4;Front;4;100280 km;4;8;Left wheel;White;475;14113
11553;Jeep;HYUNDAI;Santa FE;2017;Automatic;Yes;Diesel;2;Front;4;40950 km;4;4;Left wheel;Silver;1017;57526
1017;Sedan;MERCEDES-BENZ;E 350;2014;Automatic;Yes;Diesel;3.5;4x4;6;153115 km;4;12;Left wheel;Black;1053;188
8868;Sedan;HONDA;FIT;2004;Automatic;No;Petrol;1.3;Front;4;160000 km;4;2;Right-hand drive;Silver;-;6899
2797;Sedan;FORD;Taurus;1998;Automatic;No;CNG;3;Front;6;160000 km;4;4;Left wheel;Golden;-;3200
10113;Hatchback;HONDA;FIT;2011;Automatic;No;Petrol;1.5;Front;4;120000 km;4;6;Left wheel;Grey;552;15367
5400;Minivan;OPEL;Zafira;2003;Manual;No;Petrol;1.8;Front;4;201600 km;>5;8;Left wheel;Silver;-;11917
789;Sedan;AUDI;A6;2017;Automatic;Yes;Petrol;2;4x4;4;0 km;4;12;Left wheel;Black;1017;13172
5794;Jeep;MERCEDES-BENZ;ML 350;2003;Tiptronic;Yes;Petrol;3.5;4x4;6;273363 km;4;9;Left wheel;Grey;-;12858
17728;Jeep;LEXUS;GX 460;2015;Automatic;Yes;Petrol;4.6;4x4;8;57000 km;4;12;Left wheel;White;-;97219
17934;Sedan;VOLKSWAGEN;Jetta;2013;Tiptronic;Yes;Petrol;1.8;Front;4;68000 km;4;10;Left wheel;Silver;585;16621
8429;Sedan;TOYOTA;Camry;2006;Automatic;No;Petrol;2.4;Front;4;184000 km;4;6;Left wheel;Black;-;15681
18756;Sedan;BMW;528 3.0;2009;Tiptronic;Yes;Petrol;3;Rear;6;170000 km;4;10;Left wheel;Black;-;22894
17442;Sedan;KIA;SOUL;2014;Automatic;No;Petrol;1.6;Front;4;115000 km;4;0;Left wheel;Brown;-;21326
5273;Jeep;MERCEDES-BENZ;ML 350;2012;Automatic;Yes;Diesel;4.6;4x4;8;180659 km;4;12;Left wheel;Black;1363;1725
10921;Minivan;DODGE;Caravan;2006;Automatic;No;LPG;3.3;Front;6;135000 km;4;12;Left wheel;Blue;-;13485
453;Jeep;FORD;Escape;2014;Tiptronic;Yes;Petrol;2.0 Turbo;4x4;4;127000 km;4;8;Left wheel;Silver;-;29166
13029;Jeep;NISSAN;Juke;2015;Automatic;No;Petrol;1.6 Turbo;4x4;4;33215 km;4;8;Left wheel;Carnelian red;629;23207
8127;Sedan;CHEVROLET;Spark;2017;Automatic;Yes;Petrol;1;Front;3;32637 km;4;4;Left wheel;White;551;13642
10740;Hatchback;CHEVROLET;Aveo;2014;Automatic;Yes;Petrol;1.6;Front;4;74422 km;4;4;Left wheel;Grey;528;17346
2495;Jeep;LEXUS;GX 470;2008;Automatic;Yes;Petrol;4.7;4x4;8;218126 km;4;0;Left wheel;Black;2455;282
5495;Sedan;HYUNDAI;Sonata;2010;Automatic;Yes;Petrol;2;Front;4;176635 km;4;4;Left wheel;Silver;836;13953
14266;Sedan;MERCEDES-BENZ;C 220;2000;Automatic;No;Diesel;2.2;Rear;4;309000 km;4;8;Left wheel;Silver;-;8781
15870;Jeep;KIA;Sorento;2018;Automatic;Yes;Petrol;2.4;Front;4;57618 km;4;12;Left wheel;Purple;1277;3293
8133;Microbus;MERCEDES-BENZ;Sprinter;2001;Manual;No;Diesel;2.2 Turbo;Rear;4;269962 km;2;4;Left wheel;White;-;19444
1468;Hatchback;TOYOTA;Prius plugin;2012;Automatic;No;Plug-in Hybrid;1.8;Front;12;75000 km;4;10;Left wheel;Silver;-;25716
402;Hatchback;HONDA;FIT;2011;Automatic;No;Hybrid;1.3;Front;4;188000 km;4;8;Right-hand drive;Blue;-;11917
400;Sedan;MERCEDES-BENZ;E 250;1995;Manual;No;Diesel;2.5;Front;2;410918 km;4;2;Left wheel;White;-;7840
2213;Minivan;MERCEDES-BENZ;Vito;1999;Automatic;Yes;CNG;2.8;Rear;6;280000 km;4;4;Right-hand drive;Grey;-;7840
3594;Sedan;HYUNDAI;Sonata;2011;Automatic;Yes;LPG;2;Front;4;61208 km;4;4;Left wheel;White;707;7056
14815;Sedan;TOYOTA;Camry;2012;Automatic;Yes;Hybrid;2.5;Front;4;314373 km;4;12;Left wheel;Grey;781;392
12579;Jeep;BMW;X5;2009;Automatic;Yes;Diesel;3;4x4;6;229854 km;4;0;Left wheel;Green;1405;1803
11092;Hatchback;TOYOTA;Aqua;2013;Automatic;No;Petrol;1.5;Front;4;105200 km;4;4;Right-hand drive;Silver;1267;10036
9217;Sedan;BMW;X5;2013;Automatic;Yes;Diesel;3;4x4;6;0 km;4;0;Left wheel;Black;917;784
8400;Jeep;HONDA;Cr-v;1996;Automatic;No;Petrol;2;Front;4;30000 km;4;2;Right-hand drive;Blue;-;5331
3513;Sedan;TOYOTA;Camry;2012;Automatic;Yes;Hybrid;2.5;Front;4;214098 km;4;12;Left wheel;Silver;781;4077
10029;Jeep;TOYOTA;CHR;2018;Tiptronic;Yes;Petrol;1.2;4x4;4;12000 km;4;12;Left wheel;White;-;57391
7312;Sedan;HYUNDAI;Sonata;2016;Automatic;Yes;Petrol;2;Front;4;77462 km;4;4;Left wheel;Black;891;41161
7186;Coupe;OPEL;Tigra;1995;Manual;No;Petrol;1.6;Front;4;1000 km;2;2;Left wheel;Black;-;3500
7393;Jeep;AUDI;7;2008;Tiptronic;Yes;Petrol;3.6;4x4;6;220000 km;4;8;Left wheel;Silver;-;16935
10031;Sedan;BMW;320;2014;Tiptronic;Yes;Petrol;2.0 Turbo;Rear;4;59733 km;4;12;Left wheel;Black;639;32615
18155;Jeep;MERCEDES-BENZ;ML 350;2010;Tiptronic;Yes;Diesel;3.0 Turbo;4x4;6;230400 km;4;12;Left wheel;Black;-;37633
1177;Sedan;CHEVROLET;Malibu;2012;Automatic;Yes;Petrol;2;Front;4;131082 km;4;4;Left wheel;Silver;642;21410
7091;Jeep;NISSAN;Kicks SR;2018;Automatic;Yes;Petrol;1.6;Front;4;9410 km;4;9;Left wheel;Red;880;29950
13706;Hatchback;NISSAN;Tiida;2007;Variator;Yes;Petrol;1.8;Front;4;0 km;4;6;Right-hand drive;Grey;-;500
2010;Sedan;TESLA;Model X;2018;Automatic;Yes;Petrol;0;4x4;6;81907 km;4;12;Left wheel;Silver;87;53941
4939;Sedan;FORD;Taurus;2011;Automatic;Yes;Petrol;3.5;Front;4;112000 km;4;4;Left wheel;Silver;1172;13739
16018;Sedan;DODGE;Avenger;2012;Automatic;Yes;Petrol;3.6;Front;6;350421 km;2;12;Left wheel;Grey;1086;392
16128;Microbus;FORD;Transit;2008;Manual;No;Diesel;2.2 Turbo;Front;4;107000 km;4;4;Left wheel;Yellow;1195;15524
5539;Jeep;TOYOTA;RAV 4;2006;Automatic;No;Petrol;2.4;4x4;4;304000 km;4;0;Left wheel;Green;-;16308
11358;Sedan;HYUNDAI;Elantra;2015;Automatic;No;Petrol;1.8;Front;4;17000 km;4;0;Left wheel;Grey;697;18189
4153;Sedan;HYUNDAI;Elantra;2015;Automatic;Yes;Petrol;1.8;Front;4;154045 km;4;12;Left wheel;White;697;392
16339;Hatchback;TOYOTA;Aqua;2012;Automatic;Yes;Petrol;1.5;Front;4;69570 km;4;4;Left wheel;Blue;503;14799
6039;Sedan;MERCEDES-BENZ;E 350;2011;Automatic;Yes;Diesel;3.5;4x4;6;230696 km;4;12;Left wheel;Black;1172;627
5807;Sedan;MERCEDES-BENZ;E 350;2014;Automatic;Yes;Petrol;3.5;4x4;6;149486 km;4;12;Left wheel;Silver;1053;314
12617;Jeep;BMW;X6;2014;Automatic;Yes;Petrol;3;4x4;6;224938 km;4;12;Left wheel;White;915;6899
8866;Jeep;MAZDA;CX-7;2011;Automatic;Yes;Petrol;2.5;Front;4;183728 km;4;12;Left wheel;Blue;862;392
14215;Hatchback;TOYOTA;Prius;2008;Automatic;Yes;Hybrid;1.5;Front;4;137000 km;4;6;Left wheel;Golden;-;13799
8999;Sedan;CHEVROLET;Cruze;2014;Automatic;Yes;Diesel;2;Front;4;77192 km;4;4;Left wheel;Silver;639;15577
12534;Sedan;SAAB;2024-03-09 00:00:00;2008;Automatic;Yes;Petrol;2;Front;6;1000 km;4;6;Left wheel;Black;-;6000
58;Sedan;BMW;535;2012;Automatic;Yes;Petrol;3;Rear;6;204318 km;4;12;Left wheel;Black;919;392
7261;Sedan;HONDA;Civic;2017;Automatic;Yes;Petrol;2;Front;4;28899 km;4;4;Left wheel;Black;1017;54822
12870;Universal;HYUNDAI;H1;2016;Automatic;Yes;Diesel;2.5;Front;4;145631 km;4;4;Left wheel;Black;1091;43655
6539;Coupe;BMW;325;2002;Tiptronic;Yes;Petrol;2.5;Rear;6;205000 km;2;6;Left wheel;Silver;-;7840
4089;Sedan;MERCEDES-BENZ;E 350 AMG;2010;Tiptronic;Yes;Petrol;3.5;Rear;6;76000 km;4;8;Left wheel;White;1399;39201
2207;Sedan;HYUNDAI;Sonata;2016;Tiptronic;No;Petrol;2.4;Front;4;58000 km;4;0;Left wheel;Blue;1051;19444
16101;Minivan;HYUNDAI;H1;2016;Automatic;Yes;Diesel;2.5;Front;4;96334 km;4;4;Left wheel;Grey;1091;42218
18366;Sedan;KIA;Niro;2019;Automatic;Yes;Hybrid;1.6;Front;4;2942 km;4;12;Left wheel;Red;420;706
1201;Jeep;SSANGYONG;REXTON;2015;Automatic;Yes;Diesel;2;Front;4;61551 km;4;4;Left wheel;Black;765;43868
5005;Hatchback;TOYOTA;Prius C;2013;Automatic;No;Hybrid;1.5;Front;4;67224 km;4;8;Left wheel;Sky blue;502;17562
1104;Jeep;TOYOTA;Highlander;2008;Automatic;Yes;Hybrid;3.3;4x4;6;269013 km;4;12;Left wheel;Black;1750;549
12181;Jeep;BMW;X5 M;2010;Tiptronic;Yes;Petrol;4.4;4x4;8;150000 km;4;12;Left wheel;Black;-;34497
7989;Sedan;BMW;320;2004;Manual;Yes;Petrol;1.6;4x4;4;10000 km;4;2;Left wheel;Black;-;450
5300;Microbus;FORD;Transit Custom;2015;Manual;No;Diesel;2.0 Turbo;Front;4;120000 km;4;2;Left wheel;White;765;30420
1898;Sedan;LEXUS;ES 300;2014;Automatic;Yes;Hybrid;2.5;Front;4;176213 km;4;12;Left wheel;Black;394;14426
13582;Hatchback;HONDA;Insight;2011;Automatic;No;Hybrid;1.3;Front;4;116197 km;4;7;Left wheel;Black;490;11760
17727;Jeep;HYUNDAI;Tucson;2014;Automatic;Yes;Petrol;2;Front;4;102000 km;4;4;Left wheel;Grey;639;36219
10436;Sedan;DAEWOO;Lacetti;2010;Automatic;Yes;Petrol;1.8;Front;4;46527 km;4;4;Left wheel;Black;761;10192
3186;Sedan;TOYOTA;Aqua;2013;Automatic;Yes;Petrol;1.5;Front;4;48300 km;4;4;Left wheel;Red;502;19306
18372;Jeep;MERCEDES-BENZ;GLE 350;2016;Automatic;Yes;Petrol;3.5;Rear;6;91493 km;4;0;Left wheel;Black;1493;549
9994;Sedan;MERCEDES-BENZ;S 500;1999;Tiptronic;Yes;Petrol;5;Rear;8;25000 km;4;6;Left wheel;Black;-;9408
5750;Sedan;FORD;Taurus;2011;Automatic;Yes;Petrol;3.5;Front;4;139934 km;4;4;Left wheel;Silver;1172;20469
15331;Sedan;TOYOTA;Camry;2012;Automatic;Yes;Hybrid;2.5;Front;4;160000 km;4;4;Left wheel;Grey;-;27598
13531;Jeep;CHEVROLET;Equinox;2018;Tiptronic;No;Petrol;1.5 Turbo;4x4;4;9000 km;4;8;Left wheel;Black;831;35438
7884;Sedan;HYUNDAI;Elantra;2015;Automatic;Yes;Petrol;1.6;Front;4;47562 km;4;4;Left wheel;White;629;27504
13910;Sedan;TOYOTA;Camry;2014;Automatic;Yes;Hybrid;2.5;Front;4;115312 km;4;12;Left wheel;Grey;394;706
16922;Sedan;CHEVROLET;Cruze LT;2012;Manual;No;Petrol;1.4;Front;4;216000 km;4;6;Left wheel;Black;475;7527
12315;Hatchback;HONDA;FIT;2013;Automatic;Yes;Petrol;1.3;Front;4;107300 km;4;4;Left wheel;White;447;22502
7707;Hatchback;HONDA;FIT RS;2008;Automatic;No;Petrol;1.5;Front;4;147290 km;4;4;Right-hand drive;Silver;-;11920
805;Hatchback;MINI;Cooper;2010;Automatic;Yes;Petrol;1.6;Front;4;195602 km;4;12;Left wheel;Brown;687;157
8246;Jeep;LEXUS;GX 470;2013;Automatic;Yes;Petrol;4.6;4x4;8;202651 km;4;0;Left wheel;Black;1360;54568
1640;Hatchback;TOYOTA;Prius;2011;Variator;No;Hybrid;1.8;Front;4;116000 km;4;12;Left wheel;Grey;645;12858
5826;Sedan;TOYOTA;Camry;2019;Automatic;Yes;Hybrid;2.5;Front;4;9626 km;4;12;Left wheel;Black;607;3450
7544;Hatchback;VOLKSWAGEN;Golf;1992;Manual;No;CNG;1.8;Front;4;288094 km;4;1;Left wheel;Black;-;3293
4800;Sedan;MERCEDES-BENZ;S 350 Longia;2004;Tiptronic;Yes;Petrol;3.5;Rear;6;555 km;4;12;Left wheel;Silver;-;4391
4242;Sedan;HYUNDAI;Elantra;2011;Automatic;No;Petrol;1.8;Front;4;152000 km;4;8;Left wheel;Silver;645;12544
10329;Hatchback;TOYOTA;Prius;2016;Automatic;Yes;Hybrid;1.5;Front;4;296104 km;4;12;Left wheel;Black;345;251
9040;Sedan;BMW;530;2007;Tiptronic;Yes;Petrol;3;Rear;6;15000 km;>5;10;Left wheel;Blue;1888;10349
9568;Sedan;CHEVROLET;Cruze;2009;Manual;Yes;Petrol;1.6;Front;4;30000 km;4;2;Left wheel;Grey;-;12858
6324;Hatchback;SUBARU;Outback;2018;Automatic;Yes;Petrol;2.5;4x4;4;41794 km;4;12;Left wheel;Silver;1327;282
13162;Hatchback;TOYOTA;Prius;2008;Automatic;No;Hybrid;1.5;Front;4;0 km;4;6;Left wheel;Grey;-;11917
7286;Jeep;MERCEDES-BENZ;ML 350 4matic;2008;Tiptronic;Yes;LPG;3.5;4x4;6;151000 km;4;8;Left wheel;White;-;25089
4910;Jeep;CHEVROLET;Captiva;2015;Automatic;Yes;Diesel;2.2;Front;4;61297 km;4;4;Left wheel;Silver;833;35908
15635;Hatchback;OPEL;Astra;1998;Manual;No;Petrol;1.6;Front;4;200000 km;4;4;Left wheel;Silver;-;7527
18618;Sedan;VOLKSWAGEN;Passat;2012;Tiptronic;Yes;Petrol;2.5;Front;4;81115 km;4;12;Left wheel;Black;781;20450
713;Universal;FORD;C-MAX;2014;Automatic;Yes;Hybrid;2;Front;4;62000 km;4;8;Left wheel;Carnelian red;333;20385
17682;Sedan;AUDI;A3;2016;Automatic;Yes;Petrol;2;4x4;4;70414 km;4;12;Left wheel;White;891;470
3300;Hatchback;TOYOTA;Prius;2013;Automatic;Yes;Hybrid;1.8;Front;4;74838 km;4;12;Left wheel;White;585;3450
11116;Sedan;HYUNDAI;Sonata SPORT;2015;Tiptronic;Yes;Petrol;2.4;Front;4;70296 km;4;12;Left wheel;White;900;24462
7721;Hatchback;FIAT;500 s;2012;Manual;Yes;Petrol;1.4;Front;4;110000 km;2;12;Left wheel;Black;475;10506
