Id;Category;Manufacturer;Model;Prod. year;Gear box type;Leather interior;Fuel type;Engine volume;Drive wheels;Cylinders;Mileage;Doors;Airbags;Wheel;Color;Sales Fee
10807;Sedan;TOYOTA;Camry;2014;Automatic;Yes;Hybrid;2.5;Front;4;179381 km;4;12;Left wheel;Black;394
16718;Jeep;LEXUS;GX 460;2016;Automatic;Yes;Petrol;4.6;4x4;8;155976 km;4;0;Left wheel;White;1935
15753;Microbus;HYUNDAI;H1;2007;Manual;Yes;Diesel;2.4 Turbo;Rear;4;84000 km;4;2;Left wheel;White;-
10673;Sedan;FORD;C-MAX;2013;Automatic;Yes;Hybrid;2;Front;4;173000 km;4;8;Left wheel;Silver;640
273;Sedan;TOYOTA;Camry;2009;Tiptronic;Yes;Hybrid;2.4;Front;4;92000 km;4;8;Left wheel;Sky blue;-
16888;Sedan;HONDA;Civic;2019;Automatic;Yes;Petrol;2;Front;4;20700 km;4;4;Left wheel;Grey;1077
3296;Jeep;BMW;X5 XDRIVE 35D;2012;Automatic;Yes;Diesel;3.5 Turbo;4x4;6;243087 km;4;12;Left wheel;Black;-
18753;Sedan;VOLKSWAGEN;Jetta;2003;Manual;No;Petrol;2;Front;4;55000 km;4;4;Left wheel;Silver;-
2435;Hatchback;RENAULT;Clio;2013;Manual;No;Diesel;1.5 Turbo;Front;4;0 km;4;4;Left wheel;White;-
2920;Universal;SUBARU;Legacy;2002;Automatic;No;CNG;2;4x4;4;188645 km;4;2;Right-hand drive;Silver;-
10494;Hatchback;VOLKSWAGEN;Golf;2015;Automatic;Yes;Petrol;1.8;Front;4;219232 km;4;12;Left wheel;Black;697
2284;Sedan;AUDI;A4;2013;Automatic;Yes;Petrol;2;4x4;4;157584 km;4;0;Left wheel;Black;640
8174;Sedan;MERCEDES-BENZ;E 200;2012;Tiptronic;Yes;Petrol;2;Rear;4;120000 km;4;12;Left wheel;Blue;-
8532;Hatchback;LEXUS;CT 200h;2012;Automatic;Yes;Hybrid;1.8;Front;4;174106 km;4;0;Left wheel;White;586
1577;Coupe;FIAT;500;2015;Manual;No;Petrol;1.4;Front;4;19000 km;4;10;Left wheel;Grey;562
2247;Sedan;MERCEDES-BENZ;E 350;2009;Automatic;Yes;Diesel;3.5;Rear;6;109139 km;4;12;Left wheel;Black;1624
17391;Sedan;HONDA;FIT;2007;Variator;Yes;Petrol;1.3;Front;4;10000 km;4;4;Right-hand drive;Blue;-
15243;Jeep;FORD;Escape;2012;Automatic;Yes;Hybrid;2.5;Front;4;95349 km;4;0;Left wheel;Blue;781
18523;Hatchback;HONDA;FIT;2010;Automatic;No;Petrol;1.5;Front;4;2000 km;4;4;Left wheel;Blue;649
17074;Sedan;MERCEDES-BENZ;E 320;2002;Tiptronic;Yes;Diesel;3.2 Turbo;Rear;8;0 km;4;6;Left wheel;Blue;-
1206;Jeep;NISSAN;Pathfinder;2006;Automatic;Yes;Petrol;4;4x4;6;188200 km;4;12;Left wheel;Silver;-
14686;Hatchback;HONDA;FIT;2004;Automatic;No;Petrol;1.3;Front;6;25000 km;4;0;Right-hand drive;Silver;-
4095;Sedan;CHEVROLET;Cruze LS;2018;Automatic;No;Petrol;1.4 Turbo;Front;4;12532 km;4;8;Left wheel;Black;781
14773;Microbus;FORD;Transit;2002;Manual;No;Diesel;2.4 Turbo;Rear;4;213990 km;4;2;Left wheel;White;-
10667;Hatchback;NISSAN;Note;2008;Automatic;No;CNG;1.5;4x4;4;999999999 km;4;0;Right-hand drive;Black;-
17949;Universal;OPEL;Astra;1997;Manual;No;Petrol;1.6;Front;4;443033 km;4;2;Left wheel;Blue;1366
18240;Sedan;FORD;Fusion;2014;Automatic;Yes;Hybrid;2;Front;4;0 km;4;0;Left wheel;Silver;333
5350;Sedan;CHEVROLET;Malibu;2013;Automatic;Yes;Petrol;2;Front;4;106048 km;4;4;Left wheel;Black;640
11497;Sedan;VOLKSWAGEN;Passat;2014;Tiptronic;Yes;Petrol;1.8 Turbo;Front;4;68000 km;4;12;Left wheel;Carnelian red;-
3706;Sedan;HYUNDAI;Sonata;2015;Automatic;Yes;LPG;2;Front;4;553481 km;4;4;Left wheel;Orange;765
157;Hatchback;TOYOTA;Aqua;2016;Automatic;Yes;Petrol;1.5;Front;4;25807 km;4;4;Left wheel;Black;690
12964;Jeep;MERCEDES-BENZ;GLE 350;2017;Automatic;Yes;Petrol;3.5;Rear;6;55403 km;4;0;Left wheel;Black;1714
8044;Minivan;HYUNDAI;H1;2016;Automatic;Yes;Diesel;2.5;Front;4;137134 km;4;4;Left wheel;White;1091
3401;Hatchback;TOYOTA;Prius C;2012;Automatic;No;Hybrid;1.5;Front;4;244800 km;4;12;Left wheel;Black;503
17580;Goods wagon;MERCEDES-BENZ;C 200;2002;Manual;No;Petrol;2;Rear;4;22500 km;4;12;Left wheel;Silver;-
334;Hatchback;HONDA;FIT;2013;Automatic;Yes;Petrol;1.5;Front;4;34682 km;4;4;Left wheel;Grey;502
11848;Sedan;CHEVROLET;Cruze;2014;Automatic;Yes;Petrol;1.8;Front;4;1000 km;4;4;Left wheel;Blue;584
14409;Sedan;TOYOTA;Camry XLE;2013;Automatic;No;Hybrid;2.5;Front;4;123932 km;4;8;Left wheel;Grey;779
4282;Coupe;LEXUS;RC F;2016;Automatic;Yes;Petrol;2;Rear;4;49222 km;2;12;Left wheel;Black;891
10320;Sedan;MERCEDES-BENZ;E 300;2017;Automatic;Yes;Petrol;2;Rear;4;1600 km;4;12;Left wheel;Black;1017
10159;Sedan;TOYOTA;Corolla;2007;Tiptronic;No;Petrol;1.6;Front;4;179000 km;4;0;Left wheel;Grey;-
12180;Sedan;HYUNDAI;Elantra;2016;Automatic;Yes;Petrol;1.8;Front;4;215032 km;4;12;Left wheel;Brown;810
4486;Sedan;BMW;328;2013;Tiptronic;Yes;Petrol;2.0 Turbo;Rear;4;145000 km;4;8;Left wheel;Grey;-
2893;Jeep;LEXUS;GX 460;2015;Automatic;Yes;Petrol;4.6;4x4;8;188078 km;4;0;Left wheel;Black;1646
17904;Jeep;LEXUS;GX 460;2010;Automatic;Yes;Petrol;4.6;4x4;8;260771 km;4;0;Left wheel;Black;1811
9997;Sedan;MERCEDES-BENZ;E 350;2014;Automatic;Yes;Diesel;3.5;4x4;6;132349 km;4;12;Left wheel;Grey;1053
6116;Jeep;HYUNDAI;Tucson;2012;Automatic;Yes;Diesel;2;Front;4;146526 km;4;4;Left wheel;White;642
5999;Jeep;VOLKSWAGEN;Tiguan;2012;Tiptronic;No;Petrol;2.0 Turbo;4x4;4;194603 km;4;12;Left wheel;Black;642
7041;Sedan;KIA;Optima;2011;Automatic;Yes;Petrol;2.4;Front;4;103000 km;4;12;Left wheel;Black;-
9397;Hatchback;TOYOTA;Aqua;2015;Automatic;Yes;Hybrid;1.5;Front;4;143876 km;4;4;Left wheel;White;308
14213;Minivan;HYUNDAI;H1;2014;Automatic;Yes;Diesel;2.5;Front;4;77850 km;4;4;Left wheel;Black;777
3828;Sedan;NISSAN;Note;2005;Automatic;No;Petrol;1.5;Front;4;174000 km;4;4;Right-hand drive;Silver;-
4561;Minivan;HYUNDAI;H1;2014;Automatic;Yes;Diesel;2.5;Front;4;154154 km;4;4;Left wheel;Black;777
19188;Jeep;TOYOTA;RAV 4;2017;Tiptronic;No;Hybrid;2.5;4x4;4;71234 km;4;12;Left wheel;White;579
2826;Jeep;BMW;X5 e53;2004;Automatic;Yes;Petrol;3;4x4;6;320000 km;4;0;Left wheel;Golden;2469
12924;Jeep;LEXUS;RX 300;2000;Automatic;Yes;CNG;3;4x4;6;145000 km;4;4;Left wheel;Silver;-
16917;Jeep;HONDA;Cr-v;2012;Automatic;No;Petrol;2.4;4x4;4;107000 km;4;8;Left wheel;White;753
17293;Sedan;MERCEDES-BENZ;E 350;2010;Automatic;Yes;Petrol;3.5;4x4;6;205968 km;4;12;Left wheel;White;1399
8441;Sedan;HYUNDAI;Sonata;2017;Automatic;Yes;LPG;2;Front;4;319682 km;4;4;Left wheel;Orange;1017
12457;Jeep;CHEVROLET;Captiva;2007;Automatic;Yes;Diesel;2;Front;4;61435 km;4;4;Left wheel;Silver;1286
8356;Jeep;HYUNDAI;Santa FE;2014;Automatic;Yes;Diesel;2;Front;4;144009 km;4;4;Left wheel;Silver;639
9672;Sedan;MERCEDES-BENZ;C 250;2013;Automatic;Yes;Petrol;1.8;Rear;4;121712 km;4;0;Left wheel;White;585
2583;Sedan;BMW;535;2012;Tiptronic;Yes;Petrol;3.0 Turbo;Rear;6;104000 km;4;12;Left wheel;Grey;-
9120;Jeep;MERCEDES-BENZ;GLC 300 GLC coupe;2017;Tiptronic;Yes;Petrol;2.0 Turbo;4x4;8;28226 km;4;12;Left wheel;White;1017
1631;Hatchback;MINI;Countryman S;2014;Tiptronic;Yes;Petrol;1.6 Turbo;Front;4;53440 km;4;12;Left wheel;Blue;-
19116;Jeep;LEXUS;RX 450;2010;Automatic;Yes;Hybrid;3.5;4x4;6;382746 km;4;12;Left wheel;Silver;1399
3270;Sedan;FORD;Fiesta;2014;Tiptronic;No;Petrol;1.6;Front;4;49000 km;4;10;Left wheel;Green;528
12301;Hatchback;TOYOTA;Prius C;2012;Automatic;No;Hybrid;1.5;Front;4;75000 km;4;8;Left wheel;White;503
8698;Sedan;HYUNDAI;Sonata;2014;Automatic;Yes;LPG;2;Front;4;336971 km;4;4;Left wheel;Silver;639
2433;Sedan;TOYOTA;Camry;2015;Automatic;Yes;Hybrid;2.5;Front;4;241227 km;4;12;Left wheel;Silver;456
4101;Coupe;BMW;645 CI;2004;Tiptronic;Yes;Petrol;4.4;Rear;8;121000 km;2;8;Left wheel;Grey;-
8543;Jeep;TOYOTA;RAV 4;1996;Automatic;No;Petrol;2;4x4;4;0 km;2;4;Right-hand drive;Blue;-
17680;Hatchback;FORD;Fiesta;2017;Automatic;Yes;Petrol;1.6;Front;4;61803 km;4;12;Left wheel;Black;831
499;Jeep;CHEVROLET;Equinox;2014;Automatic;Yes;Petrol;2.4;Front;4;251514 km;4;12;Left wheel;Black;749
2897;Universal;OPEL;Vectra B;2001;Manual;Yes;Diesel;2;Front;4;441000 km;4;4;Left wheel;Black;-
6060;Sedan;MERCEDES-BENZ;E 50;2000;Tiptronic;Yes;Petrol;5;Rear;8;160000 km;4;8;Left wheel;Black;-
2501;Sedan;HYUNDAI;Sonata;2014;Automatic;Yes;LPG;2;Front;4;608650 km;4;4;Left wheel;Orange;639
171;Coupe;AUDI;50;2018;Tiptronic;Yes;Petrol;0.5;Rear;1;4000 km;>5;0;Right-hand drive;Blue;-
4218;Hatchback;HONDA;FIT;2010;Variator;No;Petrol;1.3;Front;4;0 km;4;4;Right-hand drive;Black;-
158;Hatchback;MERCEDES-BENZ;A 170;2008;Automatic;No;Petrol;1.7;Front;4;180000 km;4;8;Left wheel;Golden;-
5353;Sedan;BMW;318;2000;Manual;No;CNG;1.9;Rear;4;0 km;4;8;Left wheel;Silver;-
7060;Sedan;FORD;Fusion;2016;Automatic;Yes;Hybrid;2;Front;4;194974 km;4;0;Left wheel;Black;431
16703;Sedan;TOYOTA;Prius;2007;Automatic;No;Hybrid;1.5;Front;4;150000 km;4;12;Left wheel;Carnelian red;988
5463;Hatchback;MITSUBISHI;Colt;2003;Variator;No;Petrol;1.3;Front;4;245000 km;4;2;Right-hand drive;Silver;-
12264;Jeep;SUBARU;Forester;2009;Tiptronic;No;LPG;2.5;4x4;4;189600 km;4;8;Left wheel;Carnelian red;-
18048;Minivan;MERCEDES-BENZ;Vito;2009;Tiptronic;No;Diesel;2.2 Turbo;Rear;4;330000 km;4;6;Left wheel;Beige;1054
17174;Sedan;MERCEDES-BENZ;220;2001;Tiptronic;Yes;Diesel;2.2 Turbo;Rear;4;300000 km;4;6;Left wheel;White;-
17718;Sedan;CHEVROLET;Malibu;2016;Automatic;Yes;Petrol;2.4;Front;4;155763 km;4;4;Left wheel;White;1051
18038;Sedan;CHEVROLET;Malibu;2011;Automatic;Yes;Petrol;2.4;Front;4;283806 km;4;12;Left wheel;Grey;831
18660;Microbus;MERCEDES-BENZ;Sprinter;2002;Manual;No;Diesel;2.2 Turbo;Rear;4;0 km;>5;2;Left wheel;White;-
9249;Sedan;HYUNDAI;Sonata;2016;Automatic;Yes;LPG;2;Front;4;510225 km;4;4;Left wheel;White;891
92;Jeep;SUBARU;Forester;2012;Automatic;Yes;Petrol;2.5;4x4;4;148213 km;4;0;Left wheel;Blue;781
560;Sedan;HONDA;Civic;2018;Automatic;Yes;Petrol;2;Front;4;0 km;4;4;Left wheel;White;1079
1639;Sedan;SUBARU;Legacy;2000;Automatic;No;CNG;2;4x4;4;200000 km;4;2;Right-hand drive;Black;-
14412;Jeep;NISSAN;Juke;2013;Automatic;Yes;Petrol;1.6;4x4;4;129128 km;4;0;Left wheel;White;530
3436;Hatchback;TOYOTA;Prius;2013;Automatic;No;Hybrid;1.8;Front;4;243200 km;4;12;Left wheel;Silver;-
14693;Sedan;MERCEDES-BENZ;E 350;2010;Automatic;Yes;Diesel;3.5;4x4;6;229904 km;4;12;Left wheel;Black;1399
16594;Jeep;HYUNDAI;Santa FE;2013;Automatic;Yes;Diesel;2;Front;4;174144 km;4;4;Left wheel;Black;640
17567;Sedan;HYUNDAI;Sonata;2013;Automatic;Yes;LPG;2;Front;4;48595 km;4;4;Left wheel;Silver;640
10605;Jeep;BMW;X6;2008;Tiptronic;Yes;Petrol;3.0 Turbo;4x4;6;160350 km;4;16;Left wheel;Black;-
17282;Sedan;TOYOTA;Altezza;1999;Automatic;No;Petrol;2;Rear;6;180000 km;4;0;Right-hand drive;Silver;-
13725;Hatchback;VOLKSWAGEN;Golf;1997;Manual;No;Petrol;1.8;Front;4;1000 km;4;2;Left wheel;Green;-
3799;Jeep;JEEP;Compass;2017;Tiptronic;No;Petrol;2.4;4x4;4;38000 km;4;6;Left wheel;Sky blue;1202
6612;Sedan;TOYOTA;Camry;2014;Automatic;Yes;Hybrid;2.5;Front;4;115312 km;4;12;Left wheel;Grey;394
7977;Sedan;KIA;Optima;2011;Automatic;Yes;Petrol;2;Front;4;51425 km;4;4;Left wheel;Black;707
1762;Jeep;SUBARU;XV;2015;Variator;No;Petrol;2;4x4;6;52000 km;4;12;Left wheel;Beige;-
6158;Jeep;HYUNDAI;Tucson;2014;Automatic;Yes;Diesel;2;Front;4;121189 km;4;4;Left wheel;Black;639
14428;Universal;AUDI;Allroad Allroad;2013;Tiptronic;Yes;Diesel;3.0 Turbo;4x4;6;135000 km;4;8;Left wheel;Brown;-
1309;Goods wagon;OPEL;Combo;2003;Manual;No;Diesel;1.7 Turbo;Front;4;111111 km;2;2;Left wheel;White;-
4122;Minivan;HONDA;Odyssey;2004;Tiptronic;Yes;Petrol;2.4;Front;4;197000 km;4;6;Right-hand drive;Black;-
11613;Hatchback;TOYOTA;Aqua;2015;Automatic;Yes;Petrol;1.5;Front;4;122637 km;4;4;Left wheel;Black;595
12385;Jeep;HYUNDAI;Santa FE;2016;Automatic;Yes;Diesel;2;Front;4;87331 km;4;4;Left wheel;Blue;891
19135;Sedan;LEXUS;IS 250;2010;Tiptronic;Yes;Petrol;2.5;Rear;6;201600 km;4;8;Left wheel;Black;-
775;Cabriolet;MERCEDES-BENZ;SLK 230;1998;Automatic;No;Petrol;2.3;Rear;4;130000 km;2;4;Left wheel;White;-
5366;Sedan;TOYOTA;Camry;2015;Automatic;Yes;Petrol;2.5;Front;4;82160 km;4;12;Left wheel;Pink;934
17760;Sedan;BMW;750;2013;Tiptronic;Yes;Petrol;4.4 Turbo;Rear;8;92000 km;4;12;Left wheel;White;-
2655;Sedan;HONDA;Civic;2012;Automatic;Yes;Petrol;1.8;Front;4;124509 km;4;12;Left wheel;White;586
12436;Sedan;MERCEDES-BENZ;E 350;2011;Automatic;Yes;Diesel;3.5;4x4;6;119379 km;4;12;Left wheel;Silver;1172
749;Jeep;HYUNDAI;Tucson;2010;Automatic;Yes;Diesel;2;Front;4;84154 km;4;4;Left wheel;Black;836
11476;Jeep;HYUNDAI;Santa FE;2013;Automatic;Yes;Diesel;2;Front;4;149038 km;4;4;Left wheel;White;640
4039;Sedan;DAEWOO;Lacetti;2010;Automatic;Yes;Petrol;1.6;Front;4;181421 km;4;4;Left wheel;White;687
9912;Jeep;HYUNDAI;Santa FE;2019;Automatic;Yes;Diesel;2;Front;4;47778 km;4;4;Left wheel;Grey;1077
6736;Jeep;HYUNDAI;Tucson;2010;Automatic;Yes;Diesel;2;Front;4;100563 km;4;4;Left wheel;Silver;836
11433;Sedan;MERCEDES-BENZ;E 350;2014;Automatic;Yes;Diesel;5.5;4x4;8;101424 km;4;12;Left wheel;Grey;1604
1044;Sedan;LEXUS;IS 250;2012;Automatic;Yes;Petrol;2.5;Front;4;43000 km;4;6;Right-hand drive;Black;2056
7862;Hatchback;TOYOTA;Prius C;2014;Automatic;No;Hybrid;1.5;Front;4;115200 km;4;4;Left wheel;White;-
5866;Sedan;TOYOTA;Prius;2012;Automatic;No;Hybrid;1.8;Front;4;1360000 km;4;10;Left wheel;Silver;-
13000;Jeep;MERCEDES-BENZ;ML 350;2011;Automatic;Yes;Diesel;3.5;4x4;6;220323 km;4;12;Left wheel;Black;1172
2322;Coupe;MINI;Cooper;2017;Automatic;Yes;Petrol;1.5;Front;3;26751 km;2;8;Left wheel;Green;784
18198;Jeep;MERCEDES-BENZ;ML 350;2009;Automatic;Yes;Petrol;3.5;4x4;8;169600 km;4;8;Left wheel;White;-
9201;Sedan;MERCEDES-BENZ;E 300;2017;Automatic;Yes;Petrol;2;Rear;4;50930 km;4;12;Left wheel;Black;1017
7476;Minivan;TOYOTA;Sienna;2010;Tiptronic;Yes;Petrol;3.5;Front;6;184960 km;4;10;Left wheel;Green;-
16036;Sedan;VAZ;2103 03;1981;Manual;Yes;Petrol;1.3;Front;4;55000 km;4;0;Left wheel;Orange;-
12636;Hatchback;HONDA;FIT;2005;Automatic;No;Petrol;1.3;Front;4;187000 km;4;4;Right-hand drive;Silver;-
12117;Jeep;LEXUS;RX 450;2012;Automatic;Yes;Hybrid;3.5;4x4;6;232357 km;4;12;Left wheel;Black;1058
6006;Sedan;MERCEDES-BENZ;C 240;1999;Tiptronic;Yes;CNG;2.4;Rear;6;300800 km;4;6;Left wheel;Black;-
12769;Sedan;CHEVROLET;Cruze RS;2011;Automatic;Yes;Petrol;1.4 Turbo;Front;4;135000 km;>5;12;Left wheel;Red;521
3208;Universal;MERCEDES-BENZ;Vaneo;2004;Manual;No;Diesel;1.7 Turbo;Front;4;0 km;4;4;Left wheel;Blue;-
8173;Sedan;TOYOTA;Camry HYBRID;2013;Tiptronic;No;Hybrid;2.5;Front;4;119000 km;4;12;Left wheel;Blue;779
4059;Hatchback;TOYOTA;Aqua;2014;Automatic;Yes;Petrol;1.5;Front;4;99249 km;4;4;Left wheel;White;501
14723;Jeep;SSANGYONG;Korando;2011;Automatic;Yes;Diesel;2;Front;4;85600 km;4;4;Left wheel;White;707
12341;Sedan;BMW;530;2004;Tiptronic;Yes;Petrol;3;Rear;6;280000 km;4;8;Left wheel;Grey;-
5290;Sedan;VAZ;2107 07;1999;Manual;No;Petrol;1.7;Rear;4;1000 km;4;0;Left wheel;White;-
7690;Jeep;LAND ROVER;Range Rover;2016;Automatic;Yes;Diesel;3;4x4;6;190330 km;4;12;Left wheel;Black;1292
9047;Sedan;VOLKSWAGEN;Passat;2013;Tiptronic;No;Petrol;2.5;Front;5;153000 km;4;6;Left wheel;Silver;779
2703;Sedan;VOLKSWAGEN;CC 2.0 T;2011;Manual;Yes;Petrol;2.0 Turbo;Front;4;138000 km;4;6;Left wheel;White;-
15582;Sedan;BMW;328;2010;Tiptronic;Yes;Petrol;3;Rear;6;190000 km;4;8;Left wheel;Black;-
10803;Jeep;CHEVROLET;Orlando;2015;Automatic;Yes;Petrol;2;Front;4;35762 km;4;4;Left wheel;Black;764
2229;Jeep;MERCEDES-BENZ;ML 350;2004;Tiptronic;Yes;CNG;3.7;4x4;6;195000 km;4;12;Left wheel;Silver;-
2750;Jeep;LEXUS;RX 450;2013;Automatic;Yes;Hybrid;3.5;Front;6;361603 km;4;12;Left wheel;Black;1055
14070;Sedan;MERCEDES-BENZ;E 350;2010;Automatic;Yes;Diesel;3.5;4x4;6;205968 km;4;12;Left wheel;White;1399
7321;Jeep;NISSAN;Juke;2013;Tiptronic;No;Petrol;1.6;4x4;4;220861 km;4;12;Left wheel;Black;530
10622;Sedan;TOYOTA;Camry;2013;Automatic;No;Petrol;2.5;Front;4;204800 km;4;0;Left wheel;Green;779
3310;Jeep;JEEP;Wrangler;2010;Automatic;No;Petrol;3.8;4x4;6;1000 km;4;0;Left wheel;Silver;1511
15293;Universal;HYUNDAI;H1;2011;Automatic;Yes;Diesel;2.5;Front;4;242251 km;4;4;Left wheel;Silver;862
15011;Hatchback;OPEL;Astra;2005;Manual;No;Diesel;1.7 Turbo;Front;4;187000 km;4;8;Left wheel;Red;-
8547;Jeep;HYUNDAI;Tucson;2019;Automatic;Yes;Diesel;2;Front;4;66500 km;4;4;Left wheel;Grey;1077
18258;Hatchback;TOYOTA;Prius;2013;Automatic;No;Hybrid;1.8;Front;4;10700 km;4;10;Left wheel;Beige;585
3076;Sedan;HYUNDAI;Sonata;2017;Automatic;Yes;Petrol;2;Front;4;95948 km;4;4;Left wheel;White;1017
17437;Jeep;MERCEDES-BENZ;ML 350;2012;Automatic;Yes;Diesel;4.6;4x4;8;180659 km;4;12;Left wheel;Black;1363
12316;Sedan;VOLKSWAGEN;Jetta;2000;Automatic;No;CNG;2;Front;4;168000 km;4;5;Left wheel;Silver;-
11117;Sedan;TOYOTA;Prius;2011;Variator;Yes;Hybrid;1.8;Front;4;129000 km;4;4;Left wheel;Grey;645
129;Sedan;MERCEDES-BENZ;C 220;1999;Manual;No;Diesel;2.2 Turbo;Rear;4;111111 km;4;4;Left wheel;Silver;-
8;Sedan;TOYOTA;Camry;2014;Automatic;Yes;Hybrid;2.5;Front;4;398069 km;4;12;Left wheel;Black;394
15319;Hatchback;TOYOTA;Vitz;2005;Variator;No;Petrol;1.5;Front;4;145000 km;4;2;Right-hand drive;Grey;-
7309;Hatchback;CHEVROLET;Volt;2013;Automatic;No;Plug-in Hybrid;1.4;Front;4;106000 km;4;10;Left wheel;Black;474
16332;Hatchback;LEXUS;CT 200h;2013;Automatic;Yes;Hybrid;1.8;Front;4;174043 km;4;0;Left wheel;White;585
14584;Hatchback;HYUNDAI;Veloster;2013;Automatic;Yes;Petrol;1.6 Turbo;Front;4;140160 km;4;12;Left wheel;Silver;530
14020;Sedan;TOYOTA;Camry;2010;Tiptronic;No;Petrol;2.5;Front;8;224000 km;4;12;Left wheel;White;1024
13222;Sedan;TOYOTA;Camry;2018;Automatic;Yes;Hybrid;2.5;Front;4;35058 km;4;12;Left wheel;White;609
17712;Jeep;TOYOTA;Highlander;2008;Automatic;Yes;Hybrid;3.3;4x4;6;269013 km;4;12;Left wheel;Black;1750
8915;Sedan;HYUNDAI;Sonata;2015;Automatic;Yes;LPG;2;Front;4;145744 km;4;4;Left wheel;Red;765
7590;Jeep;HYUNDAI;Santa FE;2019;Automatic;Yes;Diesel;2.2;Front;4;69852 km;4;4;Left wheel;Grey;1176
10225;Jeep;HYUNDAI;Santa FE;2016;Automatic;Yes;Diesel;2;Front;4;142040 km;4;4;Left wheel;Black;891
47;Jeep;HYUNDAI;Santa FE;2017;Automatic;Yes;Diesel;2;Front;4;100734 km;4;4;Left wheel;Black;1017
8191;Sedan;TOYOTA;Prius;2008;Variator;No;Hybrid;1.5;Front;4;170000 km;4;8;Left wheel;Black;843
14586;Jeep;JEEP;Liberty;2008;Automatic;No;LPG;3.7;4x4;6;185600 km;4;6;Left wheel;Black;-
15289;Coupe;AUDI;A5 Sportback;2008;Tiptronic;Yes;Petrol;3.2;4x4;6;203000 km;2;12;Left wheel;Black;-
12687;Sedan;MERCEDES-BENZ;E 320;1997;Automatic;No;CNG;3.2;Rear;6;280000 km;4;4;Left wheel;Blue;-
13093;Pickup;MITSUBISHI;L 200;2019;Manual;No;Diesel;2.5 Turbo;4x4;4;0 km;4;4;Left wheel;Grey;-
2135;Sedan;KIA;Optima;2012;Automatic;Yes;Petrol;2.4;Front;4;102000 km;4;10;Left wheel;Grey;-
6223;Sedan;HYUNDAI;Sonata;2015;Automatic;Yes;LPG;2;Front;4;52000 km;4;4;Left wheel;Silver;765
4702;Jeep;MAZDA;CX-5;2015;Tiptronic;No;Petrol;2.5;4x4;4;140000 km;4;6;Left wheel;Grey;934
7572;Sedan;HYUNDAI;Elantra;2013;Automatic;Yes;Petrol;1.8;Front;4;141603 km;4;12;Left wheel;Blue;585
16973;Sedan;HYUNDAI;Sonata Limited;2013;Automatic;Yes;Petrol;2.0 Turbo;Front;4;109591 km;4;8;Left wheel;Sky blue;640
16706;Jeep;KIA;Sorento;2008;Automatic;Yes;Diesel;2.5;Front;4;74367 km;4;4;Left wheel;Silver;1345
1340;Microbus;FORD;Transit;1998;Manual;No;Diesel;2.5 Turbo;Rear;4;1234 km;4;2;Left wheel;White;-
18849;Sedan;HYUNDAI;Veloster;2015;Automatic;Yes;Petrol;1.6;Front;4;63500 km;4;10;Left wheel;Black;-
14240;Jeep;MERCEDES-BENZ;ML 350;2014;Automatic;Yes;Petrol;3.5;Rear;6;94362 km;4;12;Left wheel;White;1053
9750;Hatchback;HONDA;Insight;2011;Automatic;Yes;Hybrid;1.3;Front;4;216858 km;4;0;Left wheel;Grey;490
10750;Universal;SUBARU;Legacy Outback;1999;Automatic;Yes;Petrol;2.5;4x4;4;187000 km;4;4;Right-hand drive;Golden;-
16492;Hatchback;HONDA;FIT;2012;Automatic;No;Hybrid;1.3;Front;4;95000 km;4;8;Right-hand drive;Black;-
4428;Sedan;KIA;Cadenza;2012;Automatic;Yes;Petrol;2.4;Front;4;40103 km;4;4;Left wheel;Black;741
17497;Sedan;TOYOTA;Prius;2012;Automatic;Yes;Hybrid;1.8;Front;4;430278 km;4;12;Left wheel;Black;586
7735;Coupe;BMW;320;2001;Automatic;No;Petrol;2;Rear;4;164000 km;2;6;Left wheel;Silver;-
11413;Jeep;INFINITI;QX56;2006;Automatic;Yes;Petrol;5.6;4x4;8;219200 km;>5;16;Left wheel;Silver;3989
4783;Sedan;TOYOTA;Prius;2009;Automatic;Yes;Petrol;1.8;Front;4;193000 km;4;16;Left wheel;White;878
3478;Jeep;TOYOTA;RAV 4;2016;Tiptronic;No;Hybrid;2.5;4x4;4;19000 km;4;12;Left wheel;Blue;518
14634;Sedan;HYUNDAI;Sonata;2015;Automatic;Yes;Petrol;2.4;Front;6;55000 km;4;12;Left wheel;Sky blue;900
1345;Jeep;HYUNDAI;Tucson;2016;Automatic;Yes;Diesel;2;Front;4;108782 km;4;4;Left wheel;Silver;891
7634;Sedan;VOLKSWAGEN;Jetta;2015;Tiptronic;No;Petrol;1.8 Turbo;Front;4;56000 km;4;8;Left wheel;White;697
7800;Jeep;HYUNDAI;Santa FE;2014;Automatic;Yes;Diesel;2;Front;4;147343 km;4;4;Left wheel;Grey;639
19173;Sedan;BMW;525;1998;Manual;Yes;Petrol;2.5;Rear;6;178000 km;4;5;Left wheel;Beige;-
10864;Sedan;TOYOTA;Camry;2014;Automatic;Yes;Hybrid;2.5;Front;4;109798 km;4;12;Left wheel;White;394
6059;Jeep;HYUNDAI;Santa FE;2015;Automatic;Yes;Diesel;2;Front;4;90000 km;4;4;Left wheel;White;765
17564;Jeep;FORD;Escape;2014;Automatic;Yes;Petrol;1.6;Front;4;148958 km;4;12;Left wheel;Grey;528
15524;Sedan;MERCEDES-BENZ;B 170 B Class;2006;Tiptronic;Yes;Petrol;1.7;Front;4;98000 km;4;6;Left wheel;White;-
